loss,accuracy,val_loss,val_accuracy
2.3900604578164906,0.076153845,2.3548821985721586,0.1
2.3559649045650777,0.09923077,2.3513996422290804,0.1
2.33244539132485,0.12153846,2.3584166765213013,0.1
2.3995870498510508,0.046153847,2.290791964530945,0.18
2.3815778869848985,0.08076923,2.31869113445282,0.105
2.336566568337954,0.11,2.3175368785858153,0.09
2.3419255073253926,0.10769231,2.3226909160614015,0.1
2.330924073549417,0.12384615,2.299934411048889,0.135
2.313506768299983,0.13615385,2.3094883143901823,0.12
2.3121009817490212,0.13692307,2.3039117574691774,0.095
2.2938174926317654,0.17461538,2.3171562910079957,0.115
2.2880162770931536,0.16615385,2.2944605886936187,0.135
2.2653414588708145,0.19153847,2.2822226881980896,0.18
2.243006411882547,0.2176923,2.289850026369095,0.15
2.238047685989967,0.20846154,2.2583701729774477,0.175
2.230100235572228,0.23461539,2.258502244949341,0.22
2.202325605429136,0.25846153,2.289749813079834,0.115
2.203262858207409,0.26307693,2.2480729818344116,0.215
2.1780098025615398,0.28846154,2.240517336130142,0.17
2.162073360956632,0.30615383,2.2273505091667176,0.195
2.132144844532013,0.3430769,2.260804456472397,0.15
2.1192827958327074,0.3546154,2.218224275112152,0.24
2.094861935652219,0.3846154,2.2284748375415804,0.225
2.1016621663020207,0.37846154,2.2239034116268157,0.21
2.077580402447627,0.4023077,2.214345383644104,0.225
2.0521730578862702,0.43153846,2.21511304974556,0.195
2.040995794076186,0.4430769,2.2192582845687867,0.245
2.0312042814034683,0.44846153,2.1616926431655883,0.305
2.015078359383803,0.4730769,2.164162057638168,0.315
1.9973503360381493,0.48384616,2.1747682809829714,0.295
1.9788155610744769,0.5023077,2.136514127254486,0.32
1.9687322873335618,0.51461536,2.127211946249008,0.35
1.9568199240244353,0.52692306,2.127117484807968,0.355
1.9397181666814365,0.5530769,2.1275243520736695,0.39
1.942911761540633,0.5507692,2.160729670524597,0.325
1.9211162172831022,0.5769231,2.1250157415866853,0.345
1.9110639663843008,0.5892308,2.1244231343269346,0.37
1.902362113732558,0.59076923,2.149130952358246,0.32
1.890921965929178,0.5976923,2.1515512108802795,0.32
1.8850934001115651,0.60923076,2.163799726963043,0.295
1.87287287070201,0.61846155,2.153220111131668,0.3
1.8650194103901203,0.63,2.1249257028102875,0.36
1.8535035316760724,0.6369231,2.0957116544246674,0.395
1.8409906974205603,0.64153844,2.088919985294342,0.41
1.8306224217781655,0.6515385,2.0713459730148314,0.415
1.8243495235076317,0.65307695,2.068158280849457,0.43
1.8205173107293935,0.6576923,2.063273549079895,0.42
1.8131161662248465,0.66923076,2.0639342784881594,0.43
1.8072761370585515,0.67538464,2.0612678468227386,0.425
1.799348073739272,0.6876923,2.048532623052597,0.465
1.7930017728071945,0.6930769,2.040009433031082,0.455
1.7853095467274005,0.70153844,2.04419384598732,0.445
1.7737393544270441,0.7084615,2.0520996689796447,0.43
1.7695448040962218,0.7123077,2.0259534537792208,0.48
1.760652898825132,0.7215385,2.0386073648929597,0.48
1.7571011754182668,0.72692305,2.052502340078354,0.46
1.7466821835591242,0.7338461,2.0342228770256043,0.465
1.7417628517517676,0.73923075,2.032927018404007,0.475
1.736375103547023,0.7438462,2.0728147447109224,0.43
1.733065601495596,0.75,2.0868653833866118,0.38
1.7296653921787555,0.74923074,2.047839218378067,0.45
1.7241566428771387,0.75,2.0767848253250123,0.38
1.7162021490243764,0.7569231,2.0490376949310303,0.435
1.7174249786597031,0.7653846,2.0704022884368896,0.42
1.7118243134938753,0.7823077,2.0717427492141725,0.405
1.6960286241311293,0.79615384,2.0608253359794615,0.42
1.685044189599844,0.80923074,2.0570363879203795,0.44
1.6725693831076989,0.82076925,2.069325661659241,0.41
1.6599810490241418,0.8346154,2.035224121809006,0.48
1.6547732692498427,0.84307694,2.025732034444809,0.51
1.6445604296830985,0.85846156,2.0272250413894652,0.525
1.650817975631127,0.85846156,2.023923534154892,0.495
1.6282458452078012,0.8830769,2.0222233831882477,0.515
1.6147275832983163,0.9084615,2.024856209754944,0.47
1.6049478485034063,0.90307695,2.0552703380584716,0.425
1.6058650337732756,0.90076923,2.069560539722443,0.41
1.6084872795985294,0.90076923,2.0426221191883087,0.43
1.5927580274068391,0.9153846,2.018324100971222,0.49
1.5855111030431894,0.91615385,2.025203490257263,0.475
1.571271487382742,0.9330769,1.980675494670868,0.595
1.5615702298971323,0.93538463,1.9783285856246948,0.58
1.5500265699166518,0.94769233,1.9854523599147798,0.57
1.5321461961819576,0.9623077,1.985454946756363,0.565
1.5305373191833496,0.96307695,1.991722697019577,0.57
1.5223387855749864,0.96615386,1.9745781481266023,0.57
1.5136648233120258,0.97615385,1.9811932027339936,0.56
1.5061694924647993,0.9807692,1.9844485104084015,0.56
1.502324650837825,0.9838461,1.9798170685768128,0.57
1.4989764076012833,0.9846154,1.97628173828125,0.585
1.4940403351416955,0.98923075,1.9689882814884185,0.59
1.4936768779387841,0.98923075,1.9726766884326934,0.575
1.4901894899515005,0.9930769,1.9710250496864319,0.595
1.4881074887055616,0.99153847,1.9699950575828553,0.59
1.4862272060834445,0.99153847,1.9573267936706542,0.59
1.4827763016407307,0.99230766,1.9546542525291444,0.61
1.4820520896178024,0.9938462,1.9513229966163634,0.59
1.479943232352917,0.9946154,1.9541256964206695,0.59
1.4788931232232314,0.99538463,1.9532824754714966,0.575
1.4773269304862389,0.99538463,1.9470898032188415,0.61
1.4770592863743122,0.99538463,1.9485764741897582,0.605
