loss,accuracy,val_loss,val_accuracy
2.3188374537688037,0.055384614,2.304202926158905,0.105
2.3202790076916036,0.04923077,2.3049855828285217,0.12
2.319074564713698,0.048461538,2.304830753803253,0.11
2.3174016824135415,0.06076923,2.3029523730278014,0.105
2.317030281286973,0.06,2.3037148833274843,0.065
2.3163296626164365,0.055384614,2.303976571559906,0.1
2.315041186259343,0.066923074,2.3039602637290955,0.115
2.313531233714177,0.07,2.3032801270484926,0.135
2.314430101101215,0.06153846,2.3040103673934937,0.11
2.313800577016977,0.07538462,2.3034908533096314,0.1
2.313082759196942,0.062307693,2.302446794509888,0.125
2.3122291876719547,0.073076926,2.301731586456299,0.125
2.310801709615267,0.07076923,2.3021611332893372,0.055
2.312820630807143,0.07153846,2.3022090792655945,0.1
2.310354241958031,0.08076923,2.300653374195099,0.1
2.3100659095324003,0.09,2.3018184542655944,0.1
2.3093640437492957,0.083076924,2.301828181743622,0.1
2.307612578685467,0.09384616,2.3024851202964784,0.15
2.308537006378174,0.08153846,2.3025033593177797,0.09
2.308732969944294,0.096923076,2.30219806432724,0.155
2.3062774511484,0.103846155,2.3023682713508604,0.095
2.3064779740113477,0.11230769,2.3024394392967222,0.1
2.3065649601129383,0.09615385,2.302688956260681,0.1
2.3049668312072753,0.101538464,2.302033233642578,0.1
2.303494671674875,0.10076923,2.3020315885543825,0.1
2.304353171128493,0.10923077,2.300983154773712,0.115
2.3038705312288723,0.10538462,2.3017446756362916,0.105
2.302965423694024,0.101538464,2.301012372970581,0.145
2.3031282901763914,0.11230769,2.3019254565238954,0.105
2.303273718173687,0.103846155,2.3018411993980408,0.11
2.3027532962652355,0.10923077,2.3014740467071535,0.095
2.300477904539842,0.12153846,2.3016117930412294,0.1
2.3006295901078446,0.12307692,2.301804220676422,0.1
2.300476902264815,0.1,2.3016013622283937,0.12
2.2984815670893743,0.11692308,2.3015233278274536,0.125
2.2994321575531593,0.10846154,2.3017451047897337,0.1
2.2979924513743475,0.11076923,2.3005701541900634,0.09
2.299004328250885,0.11615384,2.300546658039093,0.1
2.295573395949144,0.13846155,2.3000086307525636,0.1
2.296918526979593,0.12307692,2.3004615664482118,0.105
2.295002159705529,0.11692308,2.300389897823334,0.105
2.2931920647621156,0.11461539,2.2998470664024353,0.105
2.2910538838459895,0.13692307,2.2995190143585207,0.11
2.292187851208907,0.13461539,2.299272835254669,0.1
2.2933842833225544,0.12615384,2.299014151096344,0.12
2.2924074539771446,0.13307692,2.2992440342903135,0.125
2.2910441829608037,0.12692308,2.299005556106567,0.17
2.2931442389121424,0.11615384,2.2986759424209593,0.15
2.293641713032356,0.124615386,2.2994933009147642,0.105
2.289891674885383,0.13692307,2.29874826669693,0.145
2.2905733035160947,0.12692308,2.298949730396271,0.185
2.2891212967725902,0.1376923,2.2986735701560974,0.1
2.286849709657522,0.14,2.2991858243942263,0.125
2.2870667778528655,0.15,2.2988882184028627,0.115
2.2841803138072674,0.14769231,2.2996257662773134,0.12
2.2877383296306317,0.13307692,2.2988958835601805,0.1
2.2835745820632347,0.14769231,2.299440693855286,0.165
2.2828268243716314,0.15692307,2.2989655137062073,0.155
2.2862947574028603,0.1323077,2.2974852681159974,0.125
2.283156543511611,0.14615385,2.2989189982414246,0.12
2.283299661599673,0.15153846,2.2985829591751097,0.135
2.2812938534296476,0.15923077,2.2972735166549683,0.11
2.2826187170468843,0.14769231,2.2975284576416017,0.145
2.280487521795126,0.15,2.2966632723808287,0.155
2.276058134665856,0.16846153,2.2956440925598143,0.15
2.2786020948336674,0.15,2.2958861112594606,0.115
2.272865972152123,0.16461538,2.295074164867401,0.155
2.269519514303941,0.17153846,2.2954305052757262,0.145
2.2728981394034165,0.16307692,2.293314576148987,0.14
2.2702560012157145,0.17230769,2.2943630695343016,0.155
2.270826039864467,0.17846154,2.2935773730278015,0.145
2.268594063245333,0.17076923,2.2941959500312805,0.145
2.266541411326482,0.18230769,2.2909456133842467,0.15
2.267155758234171,0.17461538,2.293005406856537,0.13
2.2644361046644357,0.18307692,2.2887658953666685,0.14
2.256841644873986,0.20538461,2.2861836671829225,0.165
2.258553498524886,0.19307692,2.2856512665748596,0.135
2.2558116289285515,0.20538461,2.279243052005768,0.17
2.2522996911635764,0.21461539,2.2813855409622192,0.205
2.251949033370385,0.20230769,2.28022381067276,0.205
2.2500423312187197,0.20461538,2.27491055727005,0.18
2.24502293238273,0.2223077,2.2715760827064515,0.175
2.239093672312223,0.22923078,2.2716089308261873,0.2
2.2428795970403232,0.22538462,2.2703461408615113,0.2
2.236373559328226,0.22923078,2.2631701648235323,0.185
2.2337955694932203,0.24076924,2.2690971434116363,0.18
2.2258200929715084,0.23769231,2.2593551695346834,0.17
2.219782598202045,0.24615385,2.258066546916962,0.185
2.2213207052304194,0.2476923,2.2625901818275453,0.195
2.207955610752106,0.27307692,2.2449098348617555,0.185
2.210246065029731,0.25923076,2.2522553324699404,0.19
2.2020972398611214,0.27846155,2.2390191853046417,0.215
2.2051074880820054,0.27076924,2.239759457111359,0.235
2.1980472152049724,0.27923077,2.233802932500839,0.22
2.1891580279056844,0.27461538,2.231265127658844,0.25
2.1902470460304846,0.28153846,2.223781806230545,0.225
2.1793654625232404,0.3053846,2.2164885640144347,0.25
2.178288548726302,0.2923077,2.2197970032691954,0.255
2.1674392461776733,0.3176923,2.226331526041031,0.265
2.1654526435411894,0.30153847,2.229874461889267,0.255
2.1665030965438254,0.30076924,2.22736057639122,0.27
2.1568229611103353,0.3176923,2.2167899012565613,0.275
2.1576027191602267,0.3176923,2.2121708273887633,0.265
2.1461607859684873,0.34461537,2.209958773851395,0.275
2.147777627981626,0.3323077,2.2073268055915833,0.24
2.1422389112986053,0.34692308,2.2294860661029814,0.175
2.144237338579618,0.32615384,2.1925821542739867,0.295
2.1369997538053074,0.33923078,2.1963409006595613,0.28
2.1366196476496184,0.3423077,2.1826766192913056,0.27
2.1264959949713487,0.35384616,2.1767956376075746,0.28
2.1235394560373746,0.36076924,2.1779353260993957,0.29
2.1194145092597374,0.37,2.1782858967781067,0.3
2.10910039131458,0.38076922,2.190153181552887,0.25
2.108136674991021,0.37538463,2.1766393005847933,0.27
2.114904304651114,0.3653846,2.1696884751319887,0.295
2.103798009799077,0.38230768,2.1663472235202788,0.285
2.096335634818444,0.39076924,2.1563217103481294,0.335
2.087389487486619,0.40384614,2.1592533886432648,0.31
2.083034111903264,0.41384616,2.1648375570774077,0.29
2.0773763931714573,0.42153847,2.162449222803116,0.27
2.0805844361965473,0.40923077,2.159762680530548,0.285
2.080366555544046,0.41307694,2.1485885322093963,0.33
2.0791225158251248,0.41,2.126243609189987,0.385
2.0678424936074475,0.42307693,2.1313511431217194,0.375
2.056807504250453,0.44153845,2.135999459028244,0.365
2.059218163673694,0.42384616,2.1312621772289275,0.39
2.0516546451128446,0.44153845,2.1304720282554626,0.365
2.05033099926435,0.4446154,2.13139870762825,0.36
2.046154783322261,0.4446154,2.1180413544178007,0.38
2.0405322643426747,0.46,2.115697091817856,0.38
2.0285334669626676,0.46461537,2.1080527305603027,0.405
2.024215524013226,0.4746154,2.1244077920913695,0.345
2.022268468600053,0.47384617,2.115471178293228,0.335
2.0198261361855727,0.47153845,2.1237170934677123,0.32
2.0095996178113498,0.48384616,2.1098985195159914,0.345
2.0017717929986807,0.4953846,2.127213740348816,0.335
2.0126466714418854,0.48307693,2.140702933073044,0.29
2.008543694936312,0.4953846,2.0897316694259644,0.365
2.00876949933859,0.4853846,2.077425116300583,0.385
1.9964030109919035,0.49615383,2.0793079853057863,0.395
1.9887337987239544,0.52076924,2.097406214475632,0.39
1.9866753972493685,0.52,2.0875711381435393,0.41
1.979107088309068,0.5223077,2.075038480758667,0.435
1.9800069130384006,0.51692307,2.070161062479019,0.43
1.968210808130411,0.5276923,2.0686242163181303,0.455
1.9518818635206956,0.5453846,2.0662827372550963,0.43
1.9631584305029648,0.5415385,2.0477571904659273,0.46
1.951103723049164,0.5423077,2.0504575967788696,0.425
1.944032199566181,0.55615383,2.0595358669757844,0.435
1.9369123798150283,0.5730769,2.05823358297348,0.42
1.9400125696108892,0.57,2.0450279831886293,0.465
1.939671814441681,0.5623077,2.040635716915131,0.46
1.9339991642878607,0.5623077,2.0265775680541993,0.47
1.926920745922969,0.57769233,2.0225655257701876,0.475
1.9369009063794063,0.5623077,2.0120480716228486,0.465
1.9237148000643804,0.5784615,2.0197103559970855,0.455
1.9166592038594759,0.58692306,2.0169380962848664,0.47
1.9082238683333763,0.6007692,2.018186318874359,0.465
