loss,accuracy,val_loss,val_accuracy
2.3247035411688,0.04,2.30464528799057,0.095
2.3240816042973447,0.04076923,2.3049411296844484,0.1
2.3238158629490777,0.041538462,2.3042553544044493,0.085
2.3191399079102735,0.05,2.304561233520508,0.075
2.31982429761153,0.048461538,2.3040599465370177,0.09
2.3181230545043947,0.056923077,2.3031354904174806,0.1
2.3159869854266826,0.062307693,2.3032013416290282,0.11
2.314881319266099,0.06076923,2.3037068009376527,0.1
2.314108518453745,0.063846156,2.3016431450843813,0.1
2.3124606591004593,0.07153846,2.302247190475464,0.1
2.311101304567777,0.08923077,2.3031506657600405,0.1
2.311603599328261,0.07769231,2.303923988342285,0.07
2.3083384623894325,0.08692308,2.3036295413970946,0.075
2.3116910787729115,0.087692305,2.3038919806480407,0.075
2.30914083810953,0.08923077,2.3046380400657656,0.085
2.3087690885250387,0.07923077,2.3038423538208006,0.08
2.308026599884033,0.08692308,2.303519034385681,0.08
2.3028675611202534,0.10923077,2.303858458995819,0.095
2.3026599168777464,0.10769231,2.3034346461296082,0.1
2.3027902951607335,0.11384615,2.3027386546134947,0.1
2.302904147368211,0.11153846,2.302497053146362,0.1
2.304090787814214,0.09384616,2.3026768445968626,0.125
2.301098204576052,0.11230769,2.3024060130119324,0.1
2.3001125381543086,0.10846154,2.3025664687156677,0.1
2.3007949278904842,0.106153846,2.3023497104644775,0.1
2.298706820377937,0.11230769,2.3016600608825684,0.1
2.2986183991798987,0.09923077,2.300858426094055,0.1
2.2979928493499755,0.10923077,2.3011253476142883,0.1
2.295579873598539,0.106153846,2.3018381714820864,0.1
2.2966604095238905,0.11230769,2.301643121242523,0.1
2.2936272914593037,0.11846154,2.301697301864624,0.1
2.295367755339696,0.12076923,2.3015852212905883,0.1
2.293563369604257,0.12,2.3010876536369325,0.1
2.292547581746028,0.12769231,2.300262725353241,0.105
2.2907959507061886,0.11923077,2.3002115845680238,0.1
2.2949634487812336,0.113076925,2.2995375394821167,0.1
2.2919817530191864,0.12153846,2.2993531703948973,0.105
2.289755462683164,0.1323077,2.299986791610718,0.1
2.2926664856763987,0.11692308,2.2999391198158263,0.1
2.288842334197118,0.13153847,2.2993427515029907,0.1
2.288199891493871,0.12923077,2.2970346212387085,0.13
2.28825051509417,0.14,2.2980018973350527,0.12
2.284577259650597,0.15076923,2.29711731672287,0.13
2.2845282673835756,0.13692307,2.2964316844940185,0.1
2.2825790276894202,0.13384615,2.2952362298965454,0.105
2.2806446130459124,0.15307692,2.2943753361701966,0.11
2.282080038694235,0.15230769,2.29323548078537,0.1
2.2799609367664044,0.14692308,2.2933483958244323,0.105
2.277359780898461,0.14923076,2.294009417295456,0.1
2.2721999663573045,0.17384616,2.2898313999176025,0.1
2.2754415126947256,0.15692307,2.290850657224655,0.1
2.275378880133996,0.17153846,2.2922173619270323,0.105
2.273439300977267,0.16153847,2.292792189121246,0.145
2.273411119901217,0.16846153,2.291935348510742,0.15
2.2670568145238437,0.17923076,2.2905411541461946,0.11
2.2652611484894387,0.19461538,2.291934096813202,0.145
2.2605097376383267,0.19461538,2.2881654381752012,0.145
2.2524765390616195,0.21153846,2.2861043870449067,0.125
2.252756079343649,0.20769231,2.281873422861099,0.15
2.2528267887922433,0.20615384,2.284581500291824,0.11
2.249037507864145,0.21692307,2.281614589691162,0.16
2.2434872911526607,0.21692307,2.2858666598796846,0.155
2.2400664705496567,0.22307692,2.2893985748291015,0.13
2.2385366522348846,0.23153846,2.2913297414779663,0.19
2.2335507007745594,0.22923078,2.284916251897812,0.11
2.228703248500824,0.24153847,2.2765507459640504,0.105
2.219835729782398,0.24384615,2.294461178779602,0.165
2.2196685451727647,0.24692307,2.2837164103984833,0.13
2.2292555102935205,0.22461538,2.26922847032547,0.195
2.219450147335346,0.23153846,2.2947786867618563,0.15
2.2149850258460413,0.24692307,2.2595559775829317,0.145
2.207073318041288,0.24615385,2.2826303780078887,0.175
2.204888929770543,0.25230768,2.265604853630066,0.195
2.2010306147428658,0.25615385,2.26718807220459,0.2
2.1935993735606854,0.26307693,2.2633126437664033,0.195
2.184925773510566,0.28230768,2.2653151214122773,0.2
2.1826105521275445,0.28923076,2.273644280433655,0.2
2.187336476949545,0.26923078,2.2570239305496216,0.21
2.182738106067364,0.28384614,2.2614218413829805,0.195
2.1785170793533326,0.29,2.2630582451820374,0.16
2.1714400997528664,0.2976923,2.2245557844638824,0.235
2.1677486410507787,0.30615383,2.2619297564029694,0.195
2.1688419131132273,0.31076923,2.2238191246986387,0.24
2.1672039600519035,0.29307693,2.215848958492279,0.25
2.148202659533574,0.3130769,2.273566246032715,0.185
2.1438788175582886,0.32538462,2.256007421016693,0.225
2.1602158583127533,0.29615384,2.2380778968334196,0.22
2.1395340396807745,0.33,2.238544964790344,0.2
2.140122527342576,0.34153846,2.228633338212967,0.21
2.134329543663905,0.33384615,2.202433693408966,0.25
2.1221480938104484,0.3546154,2.193144291639328,0.29
2.111891178901379,0.36,2.225673669576645,0.2
2.1070969975911655,0.37615386,2.225296229124069,0.21
2.1102211970549365,0.3653846,2.1729249119758607,0.3
2.1078566844646747,0.37076923,2.189657425880432,0.265
2.1045917089168844,0.37538463,2.197635918855667,0.235
2.0953528826053325,0.39307693,2.1813873648643494,0.275
2.0855368008980384,0.39692307,2.2026192486286162,0.27
2.0790372885190522,0.39923078,2.201627480983734,0.24
2.0772608234332157,0.41153845,2.200615036487579,0.225
2.076239253924443,0.4069231,2.1489293038845063,0.38
2.072459139273717,0.41076922,2.161059927940369,0.325
