loss,accuracy,val_loss,val_accuracy
2.305558127623338,0.10692307,2.311728072166443,0.1
2.3015625330118032,0.11,2.3091414093971254,0.1
2.296618437767029,0.12153846,2.3065789103507996,0.09
2.2906941945736223,0.1323077,2.310468780994415,0.07
2.282272293017461,0.14692308,2.3101260542869566,0.09
2.255807970120357,0.17692308,2.3131414651870728,0.09
2.2337654865705048,0.21461539,2.2779869079589843,0.15
2.209792214173537,0.2423077,2.3134788811206817,0.115
2.1746134959734404,0.28076923,2.27738841176033,0.16
2.127291429042816,0.3430769,2.2353816628456116,0.18
2.091923680672279,0.38230768,2.2068189799785616,0.275
2.0681557150987477,0.4076923,2.17268363237381,0.245
2.01430217394462,0.46846154,2.2583189606666565,0.18
1.9921908195202167,0.48384616,2.166360628604889,0.265
1.9637229121648347,0.51,2.13039408326149,0.335
1.9294253239264856,0.55,2.1046701192855837,0.36
1.9127881655326255,0.55538464,2.0873871445655823,0.365
1.8991227709330045,0.5792308,2.139450764656067,0.315
1.8926037008945757,0.58153844,2.135445696115494,0.315
1.8693262577056884,0.60384613,2.080697697401047,0.365
1.8638490062493545,0.6176923,2.095295435190201,0.34
1.83612285393935,0.64076924,2.012958860397339,0.44
1.8186086306205163,0.65923077,2.0939841687679293,0.335
1.8153379266078655,0.6676923,2.0817894458770754,0.375
1.7835069372103765,0.70384616,2.059532642364502,0.37
1.7863051597888653,0.69153845,2.011159121990204,0.43
1.7778130751389725,0.69076926,2.0631809890270234,0.4
1.763164153465858,0.7246154,1.9555354237556457,0.54
1.7518002812678997,0.7315385,2.0379812359809875,0.405
1.7533279079657333,0.7246154,2.0203525602817534,0.43
1.734273831660931,0.74846154,1.9776828289031982,0.475
1.7322606600247896,0.7523077,2.0273743093013765,0.43
1.7162865712092472,0.76384616,2.0256884694099426,0.41
1.7102044380628145,0.77,1.963591754436493,0.505
1.7067209592232337,0.77615386,1.9375875353813172,0.52
1.6943022893025326,0.78615385,1.9036051332950592,0.56
1.6857563779904292,0.78384614,1.922048705816269,0.54
1.6777234939428476,0.79615384,1.9297794818878173,0.535
1.678084191909203,0.79615384,1.9368733406066894,0.52
1.6583488436845633,0.82384616,1.948700737953186,0.515
1.6423771601456862,0.83384615,1.9164343476295471,0.555
1.6510307302841774,0.82,1.9623457372188569,0.485
1.6511230120292077,0.8192308,1.90766561627388,0.565
1.6428623107763438,0.83076924,1.8997288346290588,0.57
1.6352624251292303,0.8392308,1.958411979675293,0.49
1.62548837019847,0.84692305,1.9361436009407043,0.525
1.630293187728295,0.84615386,1.935494488477707,0.515
1.6165440953694856,0.8569231,1.9005946099758149,0.58
1.6116524870579059,0.8669231,1.9160934329032897,0.545
1.612293006823613,0.85846156,1.921070748567581,0.525
1.60504422554603,0.8676923,1.8945232629776,0.565
1.6043922350956843,0.87,1.9137672126293181,0.545
1.592730671625871,0.88,1.8761642754077912,0.57
1.585813597532419,0.88846153,1.945144808292389,0.52
1.5878776697012094,0.8823077,1.9388689279556275,0.515
1.5882758489021889,0.88153845,1.9368577182292939,0.525
1.5753359721257136,0.9,1.933163046836853,0.495
1.573240247139564,0.8953846,1.933481627702713,0.515
1.5590616217026343,0.91615385,1.9255030274391174,0.525
1.5603410207308255,0.9115385,1.8948245823383332,0.56
1.5567070786769575,0.9153846,1.9148777842521667,0.53
1.5478891446040226,0.9307692,1.9226958453655243,0.545
1.548465412396651,0.9238461,1.9008203506469727,0.555
1.5461851165844844,0.9215385,1.8767987728118896,0.59
1.5486952726657575,0.9207692,1.8810507297515868,0.58
1.5443233838448158,0.93,1.8705152690410614,0.585
1.5405745955613943,0.93,1.8789974570274353,0.58
1.5337922444710366,0.94153845,1.8425451397895813,0.62
1.5346879216340872,0.93846154,1.891000086069107,0.56
1.5349453650988065,0.93538463,1.8934170842170714,0.555
1.5311541538972122,0.93846154,1.9059994041919708,0.54
1.5371690282454857,0.9307692,1.8903294205665588,0.565
1.5224896357609676,0.9430769,1.8816891193389893,0.58
1.518600569321559,0.9492308,1.8625195741653442,0.58
1.5266688511921809,0.94,1.8814112901687623,0.58
1.5112868822537935,0.9592308,1.845001256465912,0.645
1.521125052525447,0.94769233,1.8918444156646728,0.565
1.511737386079935,0.9530769,1.895400881767273,0.545
1.508726966381073,0.9592308,1.8684771955013275,0.58
1.5152075033921462,0.9523077,1.8822288691997529,0.57
1.515586952979748,0.9576923,1.8687602043151856,0.605
1.5082886228194603,0.96,1.8642413794994355,0.59
1.5045650362968446,0.96384615,1.8355672001838683,0.63
1.5070408472648034,0.9646154,1.8484453737735749,0.625
1.5043645473626943,0.9623077,1.8512661516666413,0.595
1.5029082261599027,0.9653846,1.8736383855342864,0.585
1.511465648504404,0.95692307,1.8841983556747437,0.57
1.501466052348797,0.97,1.8589709460735322,0.585
1.4974409571060767,0.9715385,1.8505803406238557,0.615
1.4982579405491168,0.9692308,1.8303719639778138,0.62
1.4957152504187363,0.97,1.8190406382083892,0.665
1.4899556847719047,0.97615385,1.8585663259029388,0.615
1.492001917729011,0.97615385,1.8424659848213196,0.61
1.4899233506276057,0.97615385,1.8307820081710815,0.64
1.4890620790995084,0.9807692,1.7818857669830321,0.68
1.489790177345276,0.97615385,1.7942194759845733,0.675
1.4934672474861146,0.9753846,1.7755662977695466,0.69
1.4903464840008662,0.9776923,1.847997349500656,0.61
1.49024873146644,0.97615385,1.8351972579956055,0.625
1.4898337199137761,0.97615385,1.8258962690830232,0.62
1.489028341953571,0.97692305,1.8357093453407287,0.62
1.484860504590548,0.9815385,1.8559061408042907,0.6
1.4972539516595693,0.9684615,1.7960530340671539,0.675
1.4859759495808529,0.97846156,1.8055206894874574,0.685
1.4877119807096628,0.9776923,1.8304233849048615,0.62
1.4798649668693542,0.98538464,1.8197338163852692,0.65
1.4849124449949997,0.9823077,1.781074208021164,0.695
1.4826829112493074,0.98,1.8082304537296294,0.65
1.4881547570228577,0.97692305,1.8157032072544097,0.65
1.4850272215329683,0.97923076,1.8338856875896454,0.62
1.4776037867252643,0.9876923,1.8260704338550569,0.635
1.4810345878967872,0.98615384,1.8179324924945832,0.64
1.4816829112859873,0.9838461,1.7962372839450835,0.65
1.4804399893834042,0.9876923,1.8009320616722106,0.675
1.4827323491756732,0.9807692,1.8419752240180969,0.6
1.4811528765238249,0.98307693,1.8031941652297974,0.675
1.4831048974624046,0.9815385,1.7557112276554108,0.715
1.478219773219182,0.9869231,1.8821625709533691,0.565
1.4833186488885146,0.98,1.795105403661728,0.67
1.4831132705395038,0.9823077,1.8191506683826446,0.64
1.4764563899773817,0.9876923,1.814768385887146,0.64
1.4807778862806467,0.9838461,1.7812336206436157,0.675
1.4786631602507372,0.9838461,1.8245510935783387,0.64
1.47529694208732,0.98846155,1.8290768444538117,0.655
1.4785804831064664,0.98538464,1.7960571765899658,0.66
1.4802238583564757,0.9846154,1.8041776359081267,0.675
1.4784843958341158,0.98615384,1.837960433959961,0.62
1.4776029632641718,0.9869231,1.8255419075489043,0.635
1.4790373178628775,0.98307693,1.8423600971698761,0.625
1.4782749909621018,0.9876923,1.8317094087600707,0.615
1.4795371825878436,0.98615384,1.8209823846817017,0.645
1.4798008001767673,0.9823077,1.820440900325775,0.635
1.4793935684057382,0.9846154,1.7883024394512177,0.68
1.4840508103370667,0.9815385,1.794220393896103,0.675
1.4777265823804415,0.98846155,1.7640627205371857,0.69
1.474327631180103,0.98923075,1.7969507277011871,0.655
1.4722797320439265,0.99153847,1.7778326988220214,0.68
1.4787062846697294,0.98307693,1.7429007530212401,0.735
1.47852399624311,0.98307693,1.7734631299972534,0.69
1.4750514754882225,0.98846155,1.7898050725460053,0.675
1.474928629398346,0.98846155,1.7994749128818512,0.655
1.4729205195720378,0.9907692,1.8125174164772033,0.65
1.4758584545208857,0.9876923,1.8146382510662078,0.66
1.4791244772764354,0.98307693,1.770797312259674,0.69
1.4704589972129234,0.9938462,1.8013783395290375,0.675
1.4758939990630517,0.99,1.8067224144935607,0.67
1.4702817109914927,0.99153847,1.7972540855407715,0.665
1.477142347739293,0.98538464,1.7958506047725677,0.67
1.4758303889861473,0.9869231,1.8045638978481293,0.655
1.471757037823017,0.99230766,1.8045428276062012,0.66
1.471891107926002,0.99153847,1.787732321023941,0.68
1.4752234431413505,0.98923075,1.803427481651306,0.655
1.4733448092754071,0.9907692,1.8026541590690612,0.655
1.4751446256270775,0.98923075,1.8249832332134246,0.635
1.4717092954195463,0.99153847,1.7795332074165344,0.68
1.4687042438066922,0.9938462,1.7793084383010864,0.69
1.469389297411992,0.9938462,1.794109332561493,0.67
1.467614925824679,0.99538463,1.7871986865997314,0.67
1.4717593889970046,0.9907692,1.8234552562236785,0.63
1.4743394237298233,0.9876923,1.7709603130817413,0.68
1.4689916179730342,0.9930769,1.7983192443847655,0.66
1.4764031364367558,0.98615384,1.7943917870521546,0.675
1.4746529010625986,0.9876923,1.7826356649398805,0.69
1.473853286413046,0.99,1.7670343220233917,0.69
1.4701906176713797,0.99153847,1.8053417563438416,0.66
1.4736341999127314,0.98923075,1.7820104718208314,0.67
1.470357711498554,0.99230766,1.807120543718338,0.665
1.4676629653343787,0.9946154,1.8312453627586365,0.635
1.4690157926999605,0.9946154,1.8714872181415558,0.595
1.4713799229035012,0.99153847,1.8318191468715668,0.63
1.470077750316033,0.99153847,1.8018821954727173,0.675
1.475938541155595,0.9869231,1.83204927444458,0.625
1.4731863058530368,0.98923075,1.8221101343631745,0.63
1.4699596652617821,0.9938462,1.8060798168182373,0.67
1.4723339750216557,0.99153847,1.799276340007782,0.665
1.475701722731957,0.98615384,1.7677237868309021,0.71
1.4743914604187012,0.9876923,1.8280841290950776,0.62
1.4705645341139573,0.9930769,1.8240858972072602,0.635
1.4691972118157608,0.9946154,1.8176483035087585,0.645
1.474091352866246,0.9876923,1.802485990524292,0.65
1.4675208696952233,0.9946154,1.8110036492347716,0.65
1.4695551954782926,0.9930769,1.784526091814041,0.68
1.4675296737597538,0.9938462,1.7955241918563842,0.68
1.4687075688288762,0.9938462,1.760658973455429,0.695
1.4679687096522405,0.9930769,1.8005952775478362,0.67
1.4665941091684194,0.99615383,1.8026029884815216,0.665
1.4703199459956242,0.9930769,1.7435400426387786,0.735
1.471926042666802,0.99153847,1.7099460065364838,0.75
