loss,accuracy,val_loss,val_accuracy
2.326382875442505,0.039230768,2.3052165269851685,0.09
2.3287077280191273,0.033846155,2.304330587387085,0.065
2.325472960105309,0.039230768,2.3053669691085816,0.1
2.322466681553767,0.04923077,2.303099036216736,0.1
2.3234780880121084,0.04307692,2.302775740623474,0.105
2.3211768883925217,0.053076923,2.303196144104004,0.1
2.317112735601572,0.05923077,2.3020211696624755,0.095
2.3193633501346294,0.063846156,2.3020405650138853,0.095
2.315048465361962,0.06538462,2.302616095542908,0.1
2.3142488956451417,0.064615384,2.3022981762886046,0.1
2.312842992635874,0.083076924,2.302919900417328,0.09
2.3115706553825963,0.08615384,2.303195095062256,0.1
2.310551819434533,0.078461535,2.3017180800437926,0.1
2.3081775151766264,0.07769231,2.3014846563339235,0.16
2.3083248230127187,0.09307692,2.3022371172904967,0.09
2.3063408833283643,0.09307692,2.3025681734085084,0.1
2.3085019084123464,0.07538462,2.30257248878479,0.095
2.3051892949984625,0.08923077,2.301650822162628,0.1
2.3026190950320315,0.09538461,2.3015615940093994,0.13
2.3078539738288293,0.09,2.3016751170158387,0.1
2.3003657322663527,0.10846154,2.3003894209861757,0.125
2.30580669091298,0.09923077,2.3016069293022157,0.1
2.2984486368986277,0.101538464,2.300021994113922,0.1
2.3021237905208882,0.096923076,2.301011157035828,0.155
2.3005068623102627,0.10538462,2.299903428554535,0.1
2.298576208261343,0.10538462,2.3000356554985046,0.1
2.298168783921462,0.09615385,2.2986725568771362,0.11
2.292345440387726,0.11692308,2.2962741613388062,0.14
2.2955547919640176,0.12846154,2.2988095045089723,0.105
2.295316907075735,0.12,2.2970717430114744,0.145
2.2925540759013248,0.11461539,2.2971658587455748,0.13
2.2936022657614488,0.13076924,2.2992823481559754,0.105
2.2934253793496353,0.12384615,2.2997219562530518,0.1
2.2927975086065437,0.11,2.2993983745574953,0.1
2.2900361116115864,0.12692308,2.2989944219589233,0.1
2.288542912556575,0.13153847,2.2968824982643126,0.1
2.2864945971048796,0.13692307,2.2956962108612062,0.1
2.287576613059411,0.12846154,2.293910336494446,0.13
2.2814995729006253,0.14769231,2.2970094799995424,0.115
2.280234660552098,0.15692307,2.291507828235626,0.135
2.280884054073921,0.14769231,2.2911161363124846,0.145
2.278547278734354,0.15923077,2.288773810863495,0.11
2.2783541413453907,0.14923076,2.2848971843719483,0.135
2.268450091435359,0.17384616,2.276547646522522,0.18
2.272908528034504,0.17076923,2.299394851922989,0.15
2.266963255405426,0.17384616,2.289410763978958,0.105
2.270778662424821,0.1676923,2.282248389720917,0.18
2.2650480435444758,0.17923076,2.2883312702178955,0.19
2.260045383526729,0.18923077,2.2801204204559324,0.195
2.256614785927993,0.19,2.2751459181308746,0.14
2.2504309846804693,0.20538461,2.2755271673202513,0.17
2.2396794511721683,0.22538462,2.308592122793198,0.1
2.2538946243432854,0.19307692,2.29739750623703,0.13
2.250642015383794,0.20230769,2.2533112168312073,0.195
2.236958833841177,0.21615385,2.2775471448898315,0.14
2.233183027230776,0.23153846,2.2795647263526915,0.15
2.22540122453983,0.22846153,2.2781614124774934,0.175
2.2079126990758455,0.24846154,2.2927747845649717,0.145
2.2232573334987347,0.23769231,2.29479261636734,0.155
2.212154821249155,0.25,2.2866429686546326,0.19
2.213226225742927,0.25384617,2.270236098766327,0.2
2.203666544877566,0.2530769,2.255328780412674,0.165
2.1842474763210005,0.27769232,2.281657463312149,0.135
2.2081124250705426,0.24307692,2.2354549884796144,0.225
2.192639608566578,0.27384615,2.2788692891597746,0.18
2.1939957371124854,0.27076924,2.2343477487564085,0.21
2.1755234910891605,0.29538462,2.2653211295604705,0.16
2.175993555325728,0.27923077,2.2689802765846254,0.185
2.1688847725207987,0.2976923,2.2376703917980194,0.2
2.1784927404843843,0.27923077,2.219936788082123,0.27
2.1611751849834735,0.28923076,2.2392739176750185,0.19
2.152915768439953,0.32076922,2.2437620222568513,0.21
2.1518052082795363,0.3130769,2.2009515702724456,0.285
2.146338217992049,0.3146154,2.255134809017181,0.18
2.148142212170821,0.32384616,2.2348217904567718,0.195
2.13591341147056,0.33692306,2.203086656332016,0.245
2.1320201571171102,0.34076923,2.2037695050239563,0.22
2.123344720326937,0.34615386,2.232212519645691,0.19
2.1147632039510285,0.35692307,2.1708811044692995,0.3
2.108360159397125,0.36461538,2.2004595935344695,0.205
2.1105372245495135,0.36846155,2.1696544349193574,0.29
2.10057424398569,0.37384614,2.1746939361095428,0.27
2.0933621232326214,0.38384616,2.171866941452026,0.295
2.0811379689436693,0.3923077,2.213352781534195,0.2
2.0745236387619603,0.40923077,2.2164864420890806,0.21
2.0782676806816687,0.3976923,2.1471597075462343,0.305
2.0782575167142427,0.3953846,2.1374305546283723,0.32
2.057150003543267,0.4176923,2.1353405892848967,0.33
2.0514332349483784,0.42615384,2.135631340742111,0.325
