loss,accuracy,val_loss,val_accuracy
2.3078968304854173,0.087692305,2.304362165927887,0.11
2.304389454768254,0.10692307,2.3076505064964294,0.085
2.302576573078449,0.10846154,2.2978666543960573,0.11
2.297302695421072,0.13076924,2.3220383286476136,0.105
2.293317697598384,0.12538461,2.3220550775527955,0.1
2.287143734785227,0.1323077,2.2995025396347044,0.115
2.281118968816904,0.14846154,2.2866947770118715,0.145
2.2736597813092745,0.16,2.326042342185974,0.09
2.2503428202409013,0.19538462,2.3124201774597166,0.105
2.2351574054131143,0.21076924,2.3248069047927857,0.12
2.23422220486861,0.20846154,2.308049750328064,0.13
2.2129888571225678,0.23307693,2.3288161516189576,0.075
2.207599501426403,0.23538461,2.2908692240715025,0.12
2.212379962664384,0.22615385,2.275250780582428,0.2
2.186965723221119,0.26307693,2.213721680641174,0.21
2.1722834009390612,0.28230768,2.2658730149269104,0.21
2.1411059700525725,0.32692307,2.2389993548393248,0.175
2.137493095948146,0.31615385,2.188969111442566,0.26
2.12239604638173,0.33076924,2.2260048389434814,0.205
2.1021172028321486,0.36615384,2.2147063076496125,0.255
2.0831734776496886,0.37846154,2.2145059585571287,0.245
2.078086146024557,0.3876923,2.189728373289108,0.26
2.0729636586629425,0.39384615,2.198499286174774,0.23
2.067905934040363,0.38538462,2.1804128885269165,0.285
2.056311756830949,0.4076923,2.189131438732147,0.25
2.0608517124102668,0.39615384,2.154590290784836,0.265
2.0415746780542228,0.4223077,2.1884663224220278,0.25
2.0339043424679684,0.43,2.1686094105243683,0.26
2.0261465466939486,0.4369231,2.1147476494312287,0.345
2.0210418957930343,0.4369231,2.174540412425995,0.27
2.0064608904031607,0.45076925,2.1723003029823302,0.28
1.9758133539786706,0.49846154,2.159712243080139,0.29
1.974621203312507,0.49461538,2.211660659313202,0.245
1.9797032998158381,0.48923078,2.112529903650284,0.365
1.9672656829540547,0.5053846,2.1596043169498444,0.285
1.957788685651926,0.5061538,2.172966718673706,0.27
1.9371733665466309,0.5353846,2.1665727615356447,0.285
1.9254361519446739,0.54615384,2.1588891327381132,0.295
1.9007268382952764,0.56846154,2.1742752969264982,0.28
1.885729966713832,0.59307694,2.1618618309497832,0.3
1.8720551243195167,0.5923077,2.1268374919891357,0.33
1.8541728854179382,0.6253846,2.0825481057167052,0.335
1.8379279650174654,0.63846153,2.154792320728302,0.285
1.807821606672727,0.67,2.0648639142513274,0.4
1.7977821249228256,0.67923075,2.0648730218410494,0.38
1.7959330467077401,0.67923075,2.145441436767578,0.29
1.7744805519397442,0.6992308,2.1136366009712217,0.345
1.7665056567925674,0.7030769,2.1768605530261995,0.26
1.7575121531119713,0.70692307,2.0734308481216432,0.385
1.7317338274075436,0.73923075,1.9747803568840028,0.47
1.729618026660039,0.74230766,2.1201646864414214,0.325
1.7124552497496972,0.75846153,1.9750753045082092,0.465
1.6984148465670073,0.7746154,2.104223167896271,0.335
1.7045229893464309,0.7784615,2.0790665686130523,0.375
1.6875338554382324,0.78846157,1.982164239883423,0.49
1.6783472372935369,0.79846156,2.0634401619434355,0.405
1.6740075469017028,0.79923075,2.131607699394226,0.32
1.6601179480552672,0.8130769,2.065802037715912,0.375
1.6566028530781085,0.81846154,2.0144453406333924,0.43
1.6548342007857102,0.8169231,2.0240682125091554,0.44
1.649965895139254,0.8138462,2.1042738139629362,0.355
1.6261301636695862,0.8476923,2.0316365361213684,0.425
1.626830072586353,0.84615386,1.9401321947574615,0.555
1.6174091971837556,0.8553846,1.9745348870754242,0.48
1.6151075253119835,0.85923076,2.1026139318943025,0.33
1.605034793340243,0.8638462,2.021959036588669,0.44
1.5955304375061623,0.8738462,2.0786042392253874,0.37
1.6007742249048673,0.87153846,2.088596135377884,0.345
1.6026152326510503,0.8707692,2.003519409894943,0.47
1.5956043371787438,0.8738462,2.08057017326355,0.375
1.5802941193947426,0.88846153,1.994767314195633,0.455
1.5795375127058762,0.8892308,2.0226424872875213,0.425
1.5642970516131474,0.9046154,2.0152038633823395,0.45
1.5542146169222317,0.9207692,2.07605904340744,0.39
1.5613326045183036,0.90692306,2.038469386100769,0.42
1.573060862834637,0.89692307,2.0614291071891784,0.365
1.5637567831919743,0.90076923,2.009837031364441,0.445
1.5502907074414767,0.91846156,2.0315469622612,0.395
1.548708385687608,0.91846156,2.0484664857387545,0.41
1.5493491071921128,0.9215385,2.0243356823921204,0.44
1.5364353941037105,0.9330769,2.050341910123825,0.4
1.536404337332799,0.92846155,2.0597253859043123,0.405
1.5313987988692064,0.94,2.0028413832187653,0.48
1.52757256764632,0.94153845,1.9806480288505555,0.49
1.525420815211076,0.94,2.049977993965149,0.4
1.530316765491779,0.94076926,2.0448957204818727,0.435
1.524620313827808,0.9469231,2.028922325372696,0.44
1.5247609266868005,0.9430769,2.0397791624069215,0.44
